Unique ID,Sample type,Interview date,Q.Revised  REVISIONS TO QUESTIONNAIRE.,Census Region - from zip merge,Community type from zip merge - alpha,"Q6a Do you use the internet, at least occasionally?","Q6b Do you send or receive email, at least occasionally?",Do you use Internet,Q7 Did you happen to use the internet YESTERDAY?,PAY1a .Music,PAY1b .OnlineStreaming,PAY1c .Photos,PAY1d .Reading Articles,PAY1e .e-Book,PAY1f .Games,PAY1g .OnlineGameItems,PAY1h .OnlineGamesCheats,PAY1i .Podcasts,PAY1j .Ringtones,PAY1k .Software,PAY1l .MobileApps,PAY1m .ExclusiceWebsites,PAY1n .PremiumContent,PAY1o .Adult content,PAY1p .Others,PAY2a ForDownload,PAY2b ForStreaming,PAY2c ForSubscription,Payflag,PAY3 PastYearlyPayment,PAY4 AvgMonthlyPayment,L1  working cellphone,L1a HouseHold working cellphone,C1 AnyLandline,HH1 How many adults,EMP  Status,PAR Are you the parent or guardian of any children under 18 years of age?,Sex,Age,Education,Hispanic,Race/Ethnicity,Income,ACTIV75. Do you ever use the internet to -- PAY to access or download digital content ,ACTIV87. Do you ever use the internet to -- Use a social networking ,ACTIV112. Do you ever use the internet to -- Use Twitter or another service to share updates ,Income Summary,Individual telephone use,Household telephone use,Recoded age,Recoded education,Race/Ethnicity,Final weight,Standardized Weight
100860,Landline,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,(VOL.) Disabled,No,Male,55,"High school graduate, Grade 12, or GED certificate",No,White,"Less than $10,000",No,No,No,Under $30K,Dual,Dual HH,55-64,HS grad,White~Hisp,2.235294118,0.710155559
100905,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,35,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",Yes/not yesterday,Yes/yesterday,Yes/not yesterday,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,3.470588235,1.102609947
100909,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not","Yes, someone in household has cell phone",,2,Not employed,No,Female,37,"Some college or university work, but no four-year degree",Yes,White,"Less than $10,000",No,No,No,Under $30K,LLO,Dual HH,35-44,Some coll,Hispanic,8.176470588,2.597674282
100937,Landline,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Retired,No,Female,75,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,1.823529412,0.57933743
100993,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not",No,,1,Employed full-time,Yes,Female,30,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$10,000 to under $20,000",No,No,No,Under $30K,LLO,LLO HH,25-34,HS grad,AA~Hisp,3.235294118,1.02785673
101050,Landline,101010,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Retired,No,Female,65,"Some college or university work, but no four-year degree",No,Native American/American Indian,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,Dual,Dual HH,65+,Some coll,Other~Hisp,1.352941177,0.429830996
101077,Landline,100910,10/08 - client changes,South,Rural,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not","Yes, someone in household has cell phone",,2,Employed part-time,No,Male,18,High school incomplete (Grades 9-11),No,Native American/American Indian,"Less than $10,000",No,No,No,Under $30K,LLO,Dual HH,18-24,LT HS,Other~Hisp,8.176470588,2.597674282
101128,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed part-time,No,Female,56,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,Yes/not yesterday,No,Under $30K,Dual,Dual HH,55-64,HS grad,White~Hisp,2.294117647,0.728843863
101139,Landline,100910,10/08 - client changes,West,Urban,No,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Female,70,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
101152,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not",No,,1,Not employed,Yes,Female,36,"Some college or university work, but no four-year degree",Yes,White,"Less than $10,000",No,Yes/yesterday,No,Under $30K,LLO,LLO HH,35-44,Some coll,Hispanic,4.529411765,1.438999423
101155,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Female,75,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,$50K-LT $75K,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
101188,Landline,101010,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,3,Not employed,Yes,Female,50,"College or university graduate (BA, BS or other four-year degree received)",(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,Undesignated,Dual,Dual HH,45-54,Coll+,DK/Ref,2.882352941,0.915726905
200088,Cell,100710,Initial Version,West,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"No, no home telephone",2,Employed full-time,No,Female,57,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,CPO,CPO HH,55-64,Coll+,White~Hisp,2.764705882,0.878350297
200097,Cell,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"Yes, has a home telephone",2,Employed full-time,Yes,Female,45,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Black or African-American,"$20,000 to under $30,000",No,Yes/yesterday,No,Under $30K,Dual,Dual HH,45-54,Coll+,AA~Hisp,1.823529412,0.57933743
200121,Cell,100710,Initial Version,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"Yes, has a home telephone",3,Not employed,Yes,Female,45,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$20,000 to under $30,000",No,Yes/not yesterday,No,Under $30K,Dual,Dual HH,45-54,Coll+,White~Hisp,2.058823529,0.654090647
200133,Cell,100710,Initial Version,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"No, no home telephone",1,Retired,No,Female,72,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,CPO,CPO HH,65+,Coll+,White~Hisp,2,0.635402343
200155,Cell,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"No, no home telephone",2,Employed full-time,No,Female,55,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",No,No,No,$75K+,CPO,CPO HH,55-64,HS grad,White~Hisp,3.352941177,1.065233339
200187,Cell,100710,Initial Version,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"Yes, has a home telephone",3,Employed part-time,Yes,Female,50,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,Yes/yesterday,Undesignated,Dual,Dual HH,45-54,Coll+,White~Hisp,2.058823529,0.654090647
200207,Cell,100710,Initial Version,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"Yes, has a home telephone",2,Employed full-time,Yes,Male,47,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$100,000 to under $150,000",No,Yes/yesterday,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,1.647058824,0.523272517
200219,Cell,101010,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Retired,No,Male,78,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,65+,HS grad,White~Hisp,1.941176471,0.616714038
200250,Cell,100710,Initial Version,South,,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"Yes, has a home telephone",2,Retired,No,Female,63,"College or university graduate (BA, BS or other four-year degree received)",Yes,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,55-64,Coll+,Hispanic,1.647058824,0.523272517
200264,Cell,100910,10/08 - client changes,South,,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Retired,No,Male,75,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Undesignated,Dual,Dual HH,65+,Coll+,White~Hisp,1.235294118,0.392454388
200302,Cell,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Female,44,"Some college or university work, but no four-year degree",No,Black or African-American,"$100,000 to under $150,000",Yes/yesterday,No,No,$75K+,CPO,CPO HH,35-44,Some coll,AA~Hisp,3.882352941,1.233428077
200324,Cell,100710,Initial Version,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,,,"No, no home telephone",1,(VOL.) Disabled,No,Male,50,"High school graduate, Grade 12, or GED certificate",No,White,"Less than $10,000",No,No,No,Under $30K,CPO,CPO HH,45-54,HS grad,White~Hisp,6.588235294,2.093090069
200353,Cell,100810,10/08 - client changes,Northeast,,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Retired,No,Male,83,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,65+,Some coll,White~Hisp,4.235294118,1.345557902
200388,Cell,100910,10/08 - client changes,Midwest,Rural,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Retired,No,Male,72,"Some college or university work, but no four-year degree",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,CPO,CPO HH,65+,Some coll,White~Hisp,2.470588235,0.784908776
200421,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",3,Employed full-time,Yes,Male,41,High school incomplete (Grades 9-11),No,White,"$30,000 to under $40,000",No,Yes/not yesterday,Yes/not yesterday,$30K-LT $50k,CPO,CPO HH,35-44,LT HS,White~Hisp,8.176470588,2.597674282
200483,Cell,101010,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Employed full-time,No,Male,48,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,No,Under $30K,CPO,CPO HH,45-54,HS grad,White~Hisp,5.058823529,1.60719416
200486,Cell,100810,10/08 - client changes,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Employed full-time,No,Male,32,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Asian or Pacific Islander,"$20,000 to under $30,000",No,Yes/not yesterday,No,Under $30K,CPO,CPO HH,25-34,Coll+,Other~Hisp,4.117647059,1.308181293
200496,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",4,Employed full-time,Yes,Female,33,"Some college or university work, but no four-year degree",No,White,"$40,000 to under $50,000",No,Yes/yesterday,Yes/not yesterday,$30K-LT $50k,CPO,CPO HH,25-34,Some coll,White~Hisp,4.470588235,1.420311118
200529,Cell,100810,10/08 - client changes,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Employed full-time,No,Male,53,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,CPO,CPO HH,45-54,Coll+,White~Hisp,2.647058824,0.840973689
200540,Cell,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Employed full-time,No,Female,21,"Some college or university work, but no four-year degree",No,White,"Less than $10,000",No,Yes/yesterday,No,Under $30K,Dual,Dual HH,18-24,Some coll,White~Hisp,3.588235294,1.139986556
200542,Cell,100810,10/08 - client changes,Midwest,Urban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",3,Employed part-time,No,Female,18,"High school graduate, Grade 12, or GED certificate",No,White,"$150,000 or over",No,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,18-24,HS grad,White~Hisp,2.529411765,0.80359708
200544,Cell,100810,10/08 - client changes,Midwest,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,,,"No, no home telephone",1,Employed full-time,Yes,Female,21,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",Yes/not yesterday,Yes/not yesterday,Yes/not yesterday,Under $30K,CPO,CPO HH,18-24,HS grad,White~Hisp,4.058823529,1.289492989
200549,Cell,100810,10/08 - client changes,Midwest,Urban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Not employed,No,Male,24,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,Yes/yesterday,No,$30K-LT $50k,CPO,CPO HH,18-24,HS grad,White~Hisp,5.294117647,1.681947377
200571,Cell,100910,10/08 - client changes,South,Urban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Retired,No,Female,69,"Some college or university work, but no four-year degree",No,Black or African-American,"$75,000 to under $100,000",No,No,No,$75K+,Dual,Dual HH,65+,Some coll,AA~Hisp,1.764705882,0.560649126
200585,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",3,Employed full-time,Yes,Male,39,"Some college or university work, but no four-year degree",No,Black or African-American,"$150,000 or over",No,Yes/yesterday,Yes/not yesterday,$75K+,Dual,Dual HH,35-44,Some coll,AA~Hisp,4.117647059,1.308181293
200590,Cell,100810,10/08 - client changes,Midwest,Urban,No,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Not employed,Yes,Male,24,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",No,Yes/not yesterday,No,Under $30K,CPO,CPO HH,18-24,HS grad,White~Hisp,5.647058824,1.794077202
200604,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",5,Employed full-time,No,Female,26,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$20,000 to under $30,000",No,Yes/yesterday,Yes/yesterday,Under $30K,CPO,CPO HH,25-34,Coll+,White~Hisp,4.235294118,1.345557902
200610,Cell,100810,10/08 - client changes,Midwest,,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",3,Employed full-time,No,Male,45,"Technical, trade or vocational school AFTER high school",No,White,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,CPO,CPO HH,45-54,HS grad,White~Hisp,4.235294118,1.345557902
200653,Cell,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Employed full-time,No,Female,59,"Technical, trade or vocational school AFTER high school",No,White,"$75,000 to under $100,000",No,No,No,$75K+,Dual,Dual HH,55-64,HS grad,White~Hisp,2.529411765,0.80359708
200673,Cell,100810,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",1,Employed part-time,Yes,Female,27,"High school graduate, Grade 12, or GED certificate",Yes,Other (SPECIFY),"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,25-34,HS grad,Hispanic,7.705882353,2.448167849
200690,Cell,100810,10/08 - client changes,Northeast,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",4,Employed full-time,No,Male,58,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$75,000 to under $100,000",No,No,No,$75K+,Dual,Dual HH,55-64,Coll+,White~Hisp,1.941176471,0.616714038
200783,Cell,100810,10/08 - client changes,Midwest,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",1,Employed full-time,No,Male,73,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Asian or Pacific Islander,"$100,000 to under $150,000",No,No,No,$75K+,Dual,Dual HH,65+,Coll+,Other~Hisp,1.647058824,0.523272517
200794,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Employed full-time,No,Female,51,"Some college or university work, but no four-year degree",No,White,"$40,000 to under $50,000",No,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,45-54,Some coll,White~Hisp,2.941176471,0.93441521
200804,Cell,100810,10/08 - client changes,South,Urban,No,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Employed part-time,No,Male,21,"Some college or university work, but no four-year degree",Yes,White,"$20,000 to under $30,000",No,No,No,Under $30K,CPO,CPO HH,18-24,Some coll,Hispanic,6.941176471,2.205219894
200828,Cell,101010,10/08 - client changes,West,Rural,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Employed part-time,No,Male,25,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",No,No,No,Under $30K,CPO,CPO HH,25-34,HS grad,White~Hisp,8.176470588,2.597674282
200849,Cell,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Not employed,Yes,Female,28,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",No,Yes/yesterday,Yes/yesterday,$75K+,CPO,CPO HH,25-34,Some coll,White~Hisp,5.294117647,1.681947377
200876,Cell,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Employed full-time,No,Male,66,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$75,000 to under $100,000",No,No,No,$75K+,CPO,CPO HH,65+,Coll+,White~Hisp,2.294117647,0.728843863
200949,Cell,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Employed full-time,Yes,Male,42,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$150,000 or over",No,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,35-44,Coll+,White~Hisp,3.352941177,1.065233339
200980,Cell,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",3,Employed full-time,No,Female,45,"High school graduate, Grade 12, or GED certificate",No,White,"$100,000 to under $150,000",No,No,No,$75K+,Dual,Dual HH,45-54,HS grad,White~Hisp,3.823529412,1.214739772
201019,Cell,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Employed full-time,No,Male,31,"College or university graduate (BA, BS or other four-year degree received)",Yes,White,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,CPO,CPO HH,25-34,Coll+,Hispanic,6.823529412,2.167843286
201218,Cell,100910,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Refused,(DO NOT READ) Refused,(DO NOT READ) Refused,0,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Male,25,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,No,$75K+,CPO,CPO HH,25-34,HS grad,White~Hisp,8.176470588,2.597674282
201238,Cell,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,,,"No, no home telephone",2,Employed full-time,No,Female,22,"High school graduate, Grade 12, or GED certificate",No,Mixed race,"Less than $10,000",Yes/not yesterday,No,No,Under $30K,CPO,CPO HH,18-24,HS grad,Other~Hisp,4.470588235,1.420311118
201261,Cell,100910,10/08 - client changes,West,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",2,Retired,No,Female,70,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,Yes/yesterday,No,Under $30K,Dual,Dual HH,65+,HS grad,White~Hisp,1.588235294,0.504584213
201267,Cell,100910,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,0,,Nothing,,,"No, no home telephone",1,Employed full-time,Yes,Female,42,"Some college or university work, but no four-year degree",No,Black or African-American,"$20,000 to under $30,000",Yes/not yesterday,Yes/not yesterday,No,Under $30K,CPO,CPO HH,35-44,Some coll,AA~Hisp,2.941176471,0.93441521
201284,Cell,101010,10/08 - client changes,West,Urban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,,,"Yes, has a home telephone",4,Employed part-time,No,Female,21,"Some college or university work, but no four-year degree",Yes,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,Yes/not yesterday,No,Undesignated,Dual,Dual HH,18-24,Some coll,Hispanic,5.470588235,1.73801229
201289,Cell,101010,10/08 - client changes,South,,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",4,Not employed,Yes,Female,26,"Some college or university work, but no four-year degree",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,CPO,CPO HH,25-34,Some coll,White~Hisp,5.647058824,1.794077202
201300,Cell,101010,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",2,Employed full-time,Yes,Female,40,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$50,000 to under $75,000",No,Yes/yesterday,No,$50K-LT $75K,CPO,CPO HH,35-44,HS grad,AA~Hisp,5.588235294,1.775388898
201314,Cell,101010,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"No, no home telephone",1,Not employed,No,Male,40,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,Black or African-American,(DO NOT READ) Don’t know/Refused,No,Yes/yesterday,Yes/yesterday,Undesignated,CPO,CPO HH,35-44,Coll+,AA~Hisp,3.352941177,1.065233339
